Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1354585604,GEJ8777,NY,PAS,09/04/2013,67,SDN,INFIN,P,0,0,0,20150305,0062,62,62,941560,0062,0000,1159A,,K,,,S/E C/O 81 ST,17 AVE,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,
1354586372,T623842C,NY,PAS,08/14/2013,67,SDN,TOYOT,P,0,0,0,20130814,0062,62,62,935721,0062,0000,0400A,,K,,,I/O BATH AVE,BAY 13,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,
1354587741,GCL6067,NY,PAS,08/19/2013,67,SDN,LEXUS,P,90730,9830,14330,0,0060,60,62,932363,0062,0000,0843A,,K,O,1408,WEST 5 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1355057875,S9738L,NY,PAS,09/01/2013,67,SUBN,GMC,P,26610,68720,33520,20150528,0041,41,41,936291,0041,0000,0327A,,BX,O,960,E 165TH ST,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1354588423,GGF4050,NY,PAS,08/26/2013,67,SDN,FORD,P,19030,16630,7230,20150516,0062,62,62,938416,0062,0000,0845A,,K,O,2056,BENSON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2001,-,0,,,,,
1354589397,HXZ6105,PA,PAS,09/04/2013,67,SDN,HYUND,P,0,0,0,0,0062,62,62,938416,0062,0000,0738A,,K,,,S/E C/O 20 AVE,I/O 20 DR,0,408,E5,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355063450,MAR1ALMA,NY,PAS,08/04/2013,67,SDN,TOYOT,P,0,40404,40404,20141103,0041,41,41,931706,0041,0000,0841A,,BX,F,835,HUNTSPOINT  AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BK,0,2002,-,0,,,,,
1355065380,GHN8210,NY,PAS,09/11/2013,67,SDN,ACURA,P,64020,41620,42220,20150831,0041,41,163,952032,0163,0000,1005P,1005P,BX,F,1212,SENECA AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1355081658,GFM1093,NY,PAS,09/06/2013,67,SUBN,NISSA,P,41620,21320,35320,20150717,0041,41,41,915047,0041,0000,0600P,,BX,F,835,HUNT PT AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1355081695,GEL3055,NY,PAS,09/07/2013,67,II,CHRYS,P,64020,41620,42220,20150327,0041,41,41,915047,0041,0000,0442P,,BX,F,1212,SENECA AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,0,-,0,,,,,
1354604143,HZD8267,PA,PAS,08/29/2013,67,P-U,DODGE,P,9680,10625,5430,20140228,0072,72,72,949106,0072,0000,0205A,,K,F,339,62 STREET,,0,408,E8,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1354605688,YNF51B,NJ,PAS,09/04/2013,67,SDN,HONDA,P,5880,7030,7180,0,0072,72,72,939558,0072,0000,1041A,,K,F,1921,8 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1354617782,GJM2152,NY,PAS,08/20/2013,67,SDN,HONDA,P,25440,0,35780,20150811,107,107,107,941554,0107,0000,0325A,,Q,F,64-15 L,192 ST,,0,408,F7,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1355087946,SLL886,MN,PAS,08/22/2013,67,SDN,TOYOT,P,0,40404,40404,0,0061,61,61,951181,0061,0000,0300A,,,F,2269,GILMORE ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1355087971,XLZ2673,VA,PAS,09/08/2013,67,SUBN,HYUND,P,0,40404,40404,0,0061,61,61,951181,0061,0000,1235A,,K,F,2727,HOMECREST,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1355116107,GCN4142,NY,PAS,09/03/2013,67,SDN,NISSA,P,7690,5790,6090,20150315,114,114,114,938781,0114,0000,0900A,,Q,F,12-11,29 AVE,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0,2002,-,0,,,,,
1354628512,4BA7029,MA,PAS,09/08/2013,67,SDN,TOYOT,P,0,0,0,0,107,107,107,937707,0107,0000,0439P,,Q,,,170 ST,C/O 81 AVE,0,408,N1,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1354630981,GBX6546,NY,PAS,08/20/2013,67,SDN,HYUND,P,0,0,0,20140924,107,107,107,937872,0107,0000,1040A,,Q,,,S/E C/O 83 AVE,135 ST,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1354631031,GFD5496,NY,PAS,09/06/2013,67,SDN,HYUND,P,0,0,0,20150404,107,107,107,937872,0107,0000,0855A,,Q,,,S/E C/O 170 ST,81 AVE,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1354631390,GCD4740,NY,PAS,08/28/2013,67,SDN,INFIN,P,64780,35780,35780,20140916,107,107,107,951783,0107,0000,0718P,,Q,F,80-06,SURREY PL,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2012,-,0,,,,,
1354632795,GHH3731,NY,PAS,09/07/2013,67,SUBN,HONDA,P,24590,40404,40404,20150618,107,107,107,920236,0107,0000,1148A,,Q,,,S/O 169-19 170 ST,,0,408,E9,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1354633799,592247,RI,PAS,09/08/2013,67,SDN,FORD,P,22590,16790,50190,20130228,107,107,107,927822,0107,0000,0828A,,Q,O,82-02,138 ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1354666707,GBN1206,NY,PAS,09/10/2013,67,SDN,SATUR,P,29690,36490,36510,20140927,0030,30,30,949089,0030,0000,0557P,,NY,O,593,RIVERSIDE DRIVE,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,1999,-,0,,,,,
1354690825,GHT8194,NY,PAS,08/30/2013,67,SDN,HONDA,P,25390,19590,10485,20150821,0025,25,805,946333,0805,0000,0250A,,NY,F,2144,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1354693139,GGS6576,NY,PAS,09/09/2013,67,SDN,MAZDA,P,29690,44990,29690,20150613,0020,20,20,904050,0020,0000,0145A,,NY,O,109,RIVERSIDE DRIVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
1355125716,GAV4342,NY,PAS,09/06/2013,67,,INFIN,P,37290,8140,8240,20140803,114,114,114,947986,0114,0000,0630A,,NY,F,31-01,BROADWAY,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,
1354695483,R96BJA,NJ,PAS,09/07/2013,67,SDN,HONDA,P,35090,44990,21045,0,0020,20,20,947912,0020,0000,1013A,,NY,F,320,W 66 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355167474,X71ARH,NJ,PAS,08/14/2013,67,SDN,FORD,P,35780,32930,65030,0,0070,70,70,950619,0070,0000,0511A,,K,O,505,E 22ND ST,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1355167504,G20DBB,NJ,PAS,08/09/2013,67,SDN,HYUND,P,80830,94430,30530,0,0070,70,70,950619,0070,0000,0056A,,K,F,54,ST PAULS PL,,0,408,C3,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1355168521,GDE6034,NY,999,08/15/2013,67,SDN,SUZUK,P,25130,35530,69130,20141202,0070,70,70,953773,0070,0000,0150A,,K,O,1600,CATON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1355169197,GGF5243,NY,PAS,08/26/2013,67,SDN,LINCO,P,0,13980,0,20150711,0070,70,70,928262,0070,0000,1054A,,K,,,INT OF FLATBUSH AVE,AVE H,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,
1354746132,XYX8895,PA,PAS,08/18/2013,67,SUBN,JEEP,P,37290,32790,13610,0,0033,33,162,954185,0162,0000,0145A,,NY,F,667,W 177 STREET,,0,408,I4,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1354772714,GEL2361,NY,PAS,09/02/2013,67,SDN,HYUND,P,27790,10925,10515,20150306,0025,25,25,943269,0025,0000,1235A,,NY,F,1960,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1354772726,GGC6428,NY,PAS,09/01/2013,67,SDN,NISSA,P,27790,10925,10515,20150405,0025,25,25,943269,0025,0000,0209A,,NY,F,1960,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2009,-,0,,,,,
1355171623,JHK7149,PA,PAS,08/27/2013,67,SDN,FORD,P,67030,13980,56440,0,0070,70,70,949028,0070,0000,0500P,,K,F,2201,NOSTRAND AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1355176025,4445328,NC,PAS,08/26/2013,67,SDN,FORD,P,67530,12330,73170,0,0070,70,70,954082,0070,0000,0940P,,K,F,675,OCEAN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1355176074,GHM1885,NY,999,09/11/2013,67,SDN,HONDA,P,67530,67047,30530,20160529,0070,70,30,954144,3030,0000,1208A,,K,F,395,OCEAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355176232,P51ABF,NJ,PAS,08/28/2013,67,SDN,ACURA,P,35730,14580,14630,0,,0,70,954166,0070,0000,0252A,,K,O,2102,E 21 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1355176293,GGS6698,NY,PAS,09/07/2013,67,VAN,FORD,P,67530,26230,84730,20150702,0070,70,70,954166,0070,0000,1042P,,K,F,575,OCEAN AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,1998,-,0,,,,,
1354782161,741HY3,MA,PAS,08/14/2013,67,SDN,TOYOT,P,0,0,0,0,0034,34,34,916495,0034,0000,0129A,,NY,,,N/E C/O 203,9TH AVE,0,408,D,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1355192018,936YOK,CT,PAS,08/11/2013,67,SUBN,HYUND,P,67530,26230,84730,0,0070,70,70,938581,0070,0000,1018A,,K,F,575,OCEAN AVE,,0,408,F2,,BBBBBBB,ALL,ALL,SILVR,0,0,-,0,,,,,
1355193151,571LDH,FL,PAS,08/27/2013,67,SDN,TOYOT,P,19630,35780,35830,20140331,0070,70,70,950384,0070,0000,1144A,,K,O,2230,BEVERLEY RD,,0,408,F1,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1355193199,GAR4705,NY,PAS,08/20/2013,67,SDN,HYUND,P,19630,35780,35830,20140915,0070,70,70,950384,0070,0000,0905A,,K,O,2230,BEVERLEY RD,,0,408,C,,BBBBBBB,ALL,ALL,OR,0,1995,-,0,,,,,
1355193217,FJX2767,NY,PAS,08/17/2013,67,SDN,ACURA,P,19630,35780,35830,20150327,0070,70,70,950384,0070,0000,1000A,,K,O,2230,BEVERLEY RD,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355193229,GEA6002,NY,PAS,08/17/2013,67,SDN,TOYOT,P,25130,35530,69130,20141221,0070,70,70,950384,0070,0000,0838A,,K,O,1600,CATON AVE,,0,408,99,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1355194258,GAL5131,NY,PAS,08/14/2013,67,SUBN,HONDA,P,73170,35730,40930,20140705,0070,70,70,954205,0070,0000,0205A,,K,F,2102,REGENT PL,,0,408,D,,BBBBBBB,ALL,ALL,GREEN,0,1997,-,0,,,,,
1355194313,L74Q6,FL,PAS,08/28/2013,67,SDN,BMW,P,67530,12330,73170,0,0070,70,70,954205,0070,0000,0935P,,K,F,700,OCEAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1355194647,5ABAN8,CT,PAS,08/20/2013,67,SDN,FORD,P,25130,69130,35580,0,0070,70,70,949652,0070,0000,0510A,,K,F,1705,CATON AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1355197211,6MWZ928,CA,PAS,08/14/2013,67,SDN,HONDA,P,25130,69130,35580,0,0070,70,70,954165,0070,0000,0250A,,K,O,1705,CATON AV,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1354873361,T465152C,NY,SRF,09/05/2013,67,SDN,TOYOT,P,10810,36630,36650,20140430,0032,32,32,946090,0032,0000,0628P,,NY,F,2695,8TH AVENUE,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1355198343,GGF2748,NY,PAS,08/09/2013,67,SDN,TOYOT,P,67530,67047,30530,20150423,0070,70,70,953857,0070,0000,0120A,,K,F,395,OCEAN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1355199414,GCF6939,NY,PAS,08/19/2013,67,SUBN,FORD,P,67530,67047,30530,20140912,0070,70,70,954082,0070,0000,0113A,,K,F,395,OCEAN AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,,,,,
1355201214,GAR5318,NY,PAS,08/10/2013,67,SDN,NISSA,P,67530,67047,30530,20150223,0070,70,70,954319,0070,0000,0947P,,K,F,395,OCEAN AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1355201550,YTC2116,PA,PAS,08/15/2013,67,SUBN,HONDA,P,25130,69130,35580,0,0070,70,70,954338,0070,0000,1234A,,K,F,1705,CATON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355203454,HMH9786,PA,PAS,08/17/2013,67,SDN,KIA,P,67530,26230,84730,20130930,0070,70,70,949290,0070,0000,0453P,,K,F,575,OCEAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1355204203,GBN3186,NY,PAS,08/09/2013,67,SDN,TOYOT,P,35730,26230,53985,20140925,0070,70,70,948928,0070,0000,0950A,,K,F,216,E 21 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRN,0,1995,-,0,,,,,
1355204264,JDR9507,PA,PAS,08/18/2013,67,SUBN,FORD,P,35730,26230,53985,0,0070,70,20,953322,0020,0000,0113A,,K,F,216,E 21 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1355204288,GEN7769,NY,PAS,08/23/2013,67,SDN,LEXUS,P,67530,25130,80730,20150424,0070,70,70,953322,0070,0000,0105A,,K,F,485,OCEAN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,SIL,0,1992,-,0,,,,,
1355213927,GGN9507,NY,999,09/09/2013,67,SDN,INFIN,P,67530,26230,84730,20150508,0070,70,70,953020,0070,0000,0917P,,K,F,575,OCEAN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2007,-,0,,,,,
1356191885,GBC5871,NY,PAS,09/05/2013,67,SDN,TOYOT,P,0,0,0,20140724,0066,66,66,932754,0066,0000,0200P,,K,,,N/W C/O 42 ST AND,10 AVE,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1356225391,GCU7191,NY,999,08/19/2013,67,SUBN,BMW,P,37464,9370,63870,20141123,0063,63,63,943248,0063,0000,0303P,,K,F,2793,E 65 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1356225512,GGS7690,NY,PAS,08/17/2013,67,SUBN,TOYOT,X,37430,40404,40404,20150721,0063,63,63,943248,0063,0000,0110P,,K,O,12101,E 59 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1356225809,U39DEK,NJ,PAS,08/11/2013,67,SDN,NISSA,P,37030,14330,40630,0,0063,63,63,929449,0063,0000,1037A,,,F,1791,E 51 ST,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1356225950,4AT0499,MD,PAS,08/15/2013,67,SDN,,P,0,0,0,0,0063,63,63,929465,0063,0000,0152P,,K,F,,S/WC/O BERGEB CT,E 12 ST,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1356226814,T633686C,NY,PAS,09/10/2013,67,SUBN,TOYOT,P,14080,36530,36580,20140430,0063,63,63,948663,0063,0000,0945A,,K,F,3817,AVE J,,0,408,F6,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1356230921,S18DGB,NJ,PAS,09/02/2013,67,SDN,HYUND,P,0,0,0,0,0063,63,63,945071,0063,0000,1230P,,K,O,,S/E C/O AVE J,E.39 ST,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1355306309,GAR7579,NY,PAS,08/19/2013,67,SDN,,P,39610,48605,30390,20140216,101,101,101,944764,0101,0000,0200A,,Q,O,2498,COLLIER AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,1998,-,0,,,,,
1355308033,GHM4378,NY,PAS,08/31/2013,67,SDN,JAGUA,P,0,40404,40404,20130523,101,101,101,951312,0101,0000,0840A,,Q,F,2023,SEAGRIT BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1355310313,U87APN,NJ,PAS,08/31/2013,67,SDN,BMW,P,50610,38190,48090,0,101,101,101,951438,0101,0000,0423A,0423A,Q,F,826,HURLEY CT,,20130831,408,E5,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1355310398,GJK1930,NY,PAS,08/20/2013,67,SDN,HONDA,P,50610,38190,48090,20130927,101,101,101,951438,0101,0000,1152P,2352P,Q,F,826,HURLEY CT,,20130720,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2010,-,0,,,,,
1355311238,GFV4029,NY,999,08/24/2013,67,SUBN,HYUND,P,31540,40404,40404,0,101,101,101,942497,0101,0000,0000A,0643A,Q,F,434,B 59 ST,,20130824,408,F7,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1355938806,GDE3660,NY,PAS,08/28/2013,67,SDN,BUICK,P,70175,70219,18510,20151204,123,123,123,934930,0123,0000,0444P,,R,O,4,LISA LANE,,0,408,C3,,BBBBBBB,ALL,ALL,GOLD,0,1998,-,0,,,,,
1355940047,GEK1135,NY,PAS,08/08/2013,67,SDN,NISSA,P,70175,18510,70097,20150228,123,123,123,921949,0123,0000,0809A,,R,O,67,LISA LANE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1355944740,66151KA,NY,COM,08/21/2013,67,P-U,FORD,X,55565,35152,0,20140430,123,123,123,946556,0123,0000,1005P,,R,F,,WINANT AVE,KRAMER AVE,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,,,,,
1355316510,GJA4666,NY,PAS,08/31/2013,67,SDN,CHEVR,P,43590,35780,45095,20150831,101,101,101,933650,0101,0000,0917A,,Q,F,20-55,ELK DRIVE,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,
1355316595,GAC3196,NY,PAS,09/11/2013,67,SDN,NISSA,P,0,40404,40404,20140621,101,101,101,933650,0101,0000,0754A,,Q,F,20-23,SEAGIIRT BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,MR,0,2011,-,0,,,,,
1355947340,GDM8251,NY,PAS,08/13/2013,67,SDN,HYUND,P,70175,70219,18510,20150117,123,123,123,933434,0123,0000,0957P,,R,F,32,LISA LANE,,0,408,J2,,BBBBBBB,ALL,ALL,MACK,0,2004,-,0,,,,,
1355989449,HCV0426,PA,PAS,09/06/2013,67,SDN,HONDA,P,0,0,0,0,0046,46,46,915254,0046,0000,0157P,,BX,F,,W/S OF WALTON AVE,HENWOOD PL,0,408,E3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1355990397,458CPF,NJ,PAS,08/23/2013,67,VAN,MERCU,P,13020,12550,12550,20141130,0046,46,163,954349,0163,0000,0238A,,BX,O,1883,BILLINGSLEY TERRACE,,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1355990427,GJS7420,NY,PAS,08/25/2013,67,SDN,TOYOT,P,0,0,0,20130915,0046,46,163,954349,0163,0000,0110A,,BX,,,C/O W 174 ST,MONTGOMERY,0,408,D,,BBBBYBB,ALL,ALL,GRAY,0,2009,-,0,,,,,
1355991997,GEL3235,NY,PAS,08/21/2013,67,SDN,TOYOT,P,0,0,0,20150408,0046,46,46,951512,0046,0000,0134A,,BX,,,C/O MORRIS AVE,FIELD PL,0,408,J3,,BBBBBBB,ALL,ALL,GOLD,0,1993,-,0,,,,,
1355992450,GDR6077,NY,PAS,09/02/2013,67,VAN,MAZDA,P,59020,74400,74400,20150218,0046,46,163,953683,0163,0000,1000P,,BX,O,1473-1475,POPHAM AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2001,-,0,,,,,
1355994470,ZCF2104,PA,PAS,08/24/2013,67,SUBN,FORD,P,48220,74450,53620,20140731,0046,46,46,942228,0046,0000,0354A,,BX,F,1673,MACOMBS RD,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1355996284,IUQ398,SC,PAS,08/24/2013,67,SDN,HONDA,P,48220,32320,74400,20131231,0046,46,46,916616,0046,0000,0348A,,BX,F,1640,MACOMBS RD,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1356004611,GGZ6019,NY,PAS,09/13/2013,67,SDN,BMW,P,21820,29620,27000,20150620,0046,46,46,940910,0046,0000,0230P,,BX,F,1975,CRESTON AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1356006218,GCB3797,NY,PAS,08/27/2013,67,SDN,TOYOT,P,0,40404,40404,20140916,0046,46,46,903588,0046,0000,0239P,,BX,O,2430,MARION STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,
1356006243,R88AEN,NJ,PAS,09/15/2013,67,VAN,CHEVR,P,27060,36420,8920,0,0046,46,46,903588,0046,0000,1155A,,BX,F,214,E 180 STREET,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1356006498,GHK2366,NY,PAS,08/28/2013,67,SDN,NISSA,P,48220,32320,74400,20150610,0046,46,46,916616,0046,0000,1219A,,BX,F,1640,MACOMBS RD,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1356023253,GEB4754,NY,PAS,08/20/2013,67,SUBN,DODGE,P,0,0,0,20150218,0046,46,163,952382,0163,0000,0823P,,BX,F,,C/O CRESTON AVE,FIELD PL,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
1356023277,GBJ4764,NY,PAS,09/12/2013,67,SDN,MERCU,P,27120,72720,52120,20141106,0043,43,163,952382,0163,0000,0105A,,BX,F,53,E 182 ST,,0,408,J2,,BBBBBBB,ALL,ALL,GREY,0,2001,-,0,,,,,
1356026369,GJK4373,NY,PAS,09/08/2013,67,SUBN,HONDA,P,26940,69220,20020,20150731,0046,46,46,927633,0046,0000,0900A,,BX,F,255,E 176 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1356026370,N62CYH,NJ,PAS,09/08/2013,67,SDN,HONDA,P,0,0,0,0,0046,46,46,927633,0046,0000,0910A,,BX,,,N/W ANTHONY AVE,C/O BUSH ST,0,408,J2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1355569801,82305JU,NY,COM,09/08/2013,67,VAN,FORD,P,32590,60790,35290,20130831,100,100,100,937025,0100,0000,0906A,,Q,F,260,BEACH 81 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2001,-,0,,,,,
1356032308,GJU4860,NY,PAS,09/08/2013,67,SDN,ACURA,P,36320,31620,54420,20131001,0052,52,163,952833,0163,0000,0208A,0208A,BX,F,2294,GRAND AVE,,20130908,408,J3,,BBBBBBB,ALL,ALL,SILVE,0,2010,-,0,,,,,
1356036200,4BIGGAME,NC,PAS,09/10/2013,67,SUBN,FORD,P,32320,26880,23520,0,0046,46,46,934688,0046,0000,1222A,,BX,O,15,FEATHERBED LANE,,0,408,J6,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1356038803,PD850Y,FL,PAS,09/15/2013,67,SDN,BMW,P,0,0,0,0,0046,46,163,953856,0163,0000,0220A,,BX,,,S/O UNIVERSITY,NORTH OF BRANDT,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1356038979,T625082C,NY,SRF,09/15/2013,67,,TOYOT,P,32320,53620,58720,20130930,0046,46,46,903588,0046,0000,1253P,,,F,118,FEATHERBED LANE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2011,-,0,,,,,
1355635240,MYP834,SC,PAS,08/09/2013,67,SUBN,FORD,P,0,0,0,0,0007,7,7,934974,0007,0000,0922A,,NY,O,,W/S COLUMBIA ST 0 S/,STANTON ST,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1356050049,K4828F,TN,PAS,09/06/2013,67,SDN,ME/BE,P,21820,29120,27060,0,0046,46,46,918127,0046,0000,0856A,,BX,F,2087,CRESTON AV,,0,408,F7,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1356050190,GCR4049,NY,PAS,08/28/2013,67,SDN,ACURA,P,42920,12550,11205,20150123,0046,46,46,948865,0046,0000,0400A,,BX,F,1548,JESUP AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BL,0,2005,-,0,,,,,
1356050414,GBU3897,NY,PAS,09/11/2013,67,SUBN,ACURA,P,70620,32320,32320,20140916,0046,46,46,952067,0046,0000,0242A,,BX,F,1652,UNIVERSITY AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1356051352,GG76019,NY,PAS,09/14/2013,67,SDN,BMW,P,21820,29620,27000,20150620,0046,46,46,915254,0046,0000,0836A,,BX,F,1975,CRESTON AVE,,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1356053580,GAW7237,NY,PAS,09/01/2013,67,SUBN,TOYOT,P,0,0,0,20141012,0046,46,163,952205,0163,0000,1155P,,BX,F,,C/O CAMERON PL,MORRIS AVE,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1356053956,GHN5196,NY,PAS,08/29/2013,67,SDN,HONDA,P,48220,74450,53620,20150626,0046,46,46,933925,0046,0000,0300A,,BX,F,1673,MACOMBS RD,,0,408,L4,,BBBBBBB,ALL,ALL,GRN,0,1996,-,0,,,,,
